"group","axis","value"
"bay area indie","tempo",116.0085208
"bboy","danceability",0.725177536
"bboy","energy",0.660062047
"bboy","liveness",0.173890263
"bboy","tempo",120.7727231
"bc underground hip hop","danceability",0.7585
"bc underground hip hop","energy",0.5983
"bc underground hip hop","liveness",0.20244
"bc underground hip hop","tempo",127.5625
"beach music","danceability",0.664024114
"beach music","energy",0.516847278
"beach music","liveness",0.1589289
"beach music","tempo",111.6813548
"beat italiano","danceability",0.475333333
"beat italiano","energy",0.648555556
"beat italiano","liveness",0.175666667
"beat italiano","tempo",106.8078889
"beat poetry","danceability",0.63625
"beat poetry","energy",0.139155
"beat poetry","liveness",0.166845
"beat poetry","tempo",103.10985
"beatboxing","danceability",0.7545
"beatboxing","energy",0.7525
"beatboxing","liveness",0.5435
"beatboxing","tempo",93.701
"beatlesque","danceability",0.493178634
"beatlesque","energy",0.648410292
"beatlesque","liveness",0.254878476
"beatlesque","tempo",125.4655947
"bebop","danceability",0.514711071
"bebop","energy",0.318213508
"bebop","liveness",0.193468749
"bebop","tempo",112.5138385
"bedroom pop","danceability",0.615979945
"bedroom pop","energy",0.459873963
"bedroom pop","liveness",0.15954398
"bedroom pop","tempo",106.8267891
"bedroom soul","danceability",0.662683068
"bedroom soul","energy",0.455496667
"bedroom soul","liveness",0.161694219
"bedroom soul","tempo",110.4651462
"belarusian indie","danceability",0.598
"belarusian indie","energy",0.8475
"belarusian indie","liveness",0.262
"belarusian indie","tempo",152.4455
"belarusian pop","danceability",0.33
"belarusian pop","energy",0.913
"belarusian pop","liveness",0.346
"belarusian pop","tempo",175.913
"belarusian rock","danceability",0.33
"belarusian rock","energy",0.913
"belarusian rock","liveness",0.346
"belarusian rock","tempo",175.913
"belgian contemporary classical","danceability",0.562
"belgian contemporary classical","energy",0.4755
"belgian contemporary classical","liveness",0.086
"belgian contemporary classical","tempo",119.75
"belgian dance","danceability",0.733766667
"belgian dance","energy",0.838566667
"belgian dance","liveness",0.282755
"belgian dance","tempo",117.6206
"belgian edm","danceability",0.73412963
"belgian edm","energy",0.777833333
"belgian edm","liveness",0.220041667
"belgian edm","tempo",124.1566296
"belgian indie","danceability",0.618
"belgian indie","energy",0.6615
"belgian indie","liveness",0.1047
"belgian indie","tempo",133.421
"belgian indie rock","danceability",0.604
"belgian indie rock","energy",0.952
"belgian indie rock","liveness",0.0874
"belgian indie rock","tempo",112.844
"belgian jazz","danceability",0.473071429
"belgian jazz","energy",0.186
"belgian jazz","liveness",0.19585
"belgian jazz","tempo",90.39885714
"belgian new wave","danceability",0.572
"belgian new wave","energy",0.8015
"belgian new wave","liveness",0.3215
"belgian new wave","tempo",129.743
"belgian pop","danceability",0.480907692
"belgian pop","energy",0.528569231
"belgian pop","liveness",0.151403077
"belgian pop","tempo",101.8610769
"belgian rock","danceability",0.5135
"belgian rock","energy",0.469
"belgian rock","liveness",0.163
"belgian rock","tempo",115.011
"belgian singer-songwriter","danceability",0.4576
"belgian singer-songwriter","energy",0.4529
"belgian singer-songwriter","liveness",0.3333
"belgian singer-songwriter","tempo",106.2169
"belly dance","danceability",0.608780022
"belly dance","energy",0.58688767
"belly dance","liveness",0.206825373
"belly dance","tempo",128.9608614
"bengali folk","danceability",0.456828704
"bengali folk","energy",0.292972222
"bengali folk","liveness",0.262131481
"bengali folk","tempo",119.2661574
"beninese pop","danceability",0.580666667
"beninese pop","energy",0.710333333
"beninese pop","liveness",0.355666667
"beninese pop","tempo",87.982
"bergen indie","danceability",0.653277778
"bergen indie","energy",0.604703704
"bergen indie","liveness",0.126583333
"bergen indie","tempo",125.4031296
"berlin school","danceability",0.414739683
"berlin school","energy",0.375153095
"berlin school","liveness",0.152309206
"berlin school","tempo",129.4729721
"bhangra","danceability",0.72732684
"bhangra","energy",0.789898268
"bhangra","liveness",0.145236364
"bhangra","tempo",119.5778355
"big band","danceability",0.540919536
"big band","energy",0.324681294
"big band","liveness",0.221618085
"big band","tempo",114.9858999
"big beat","danceability",0.608075079
"big beat","energy",0.720224126
"big beat","liveness",0.229622312
"big beat","tempo",120.4866516
"big room","danceability",0.61856817
"big room","energy",0.796148141
"big room","liveness",0.2058428
"big room","tempo",127.4909507
"binaural","danceability",0.223166667
"binaural","energy",0.143713583
"binaural","liveness",0.133916667
"binaural","tempo",82.58441667
"birmingham grime","danceability",0.756
"birmingham grime","energy",0.6675
"birmingham grime","liveness",0.15165
"birmingham grime","tempo",104.0185
"birmingham hip hop","danceability",0.702
"birmingham hip hop","energy",0.848
"birmingham hip hop","liveness",0.0222
"birmingham hip hop","tempo",172.125
"birmingham metal","danceability",0.379456583
"birmingham metal","energy",0.783026108
"birmingham metal","liveness",0.226406144
"birmingham metal","tempo",127.7769599
"bitpop","danceability",0.4471
"bitpop","energy",0.858833333
"bitpop","liveness",0.184066667
"bitpop","tempo",147.1717667
"black 'n' roll","danceability",0.204
"black 'n' roll","energy",0.9995
"black 'n' roll","liveness",0.2795
"black 'n' roll","tempo",142.225
"black comedy","danceability",0.576133606
"black comedy","energy",0.64138658
"black comedy","liveness",0.609510739
"black comedy","tempo",110.1714607
"black metal","danceability",0.238539394
"black metal","energy",0.913507792
"black metal","liveness",0.217910303
"black metal","tempo",133.097687
"black thrash","danceability",0.217316667
"black thrash","energy",0.87435
"black thrash","liveness",0.222660833
"black thrash","tempo",143.7005333
"blackened crust","danceability",0.204
"blackened crust","energy",0.9995
"blackened crust","liveness",0.2795
"blackened crust","tempo",142.225
"blackgaze","danceability",0.324666667
"blackgaze","energy",0.389
"blackgaze","liveness",0.246333333
"blackgaze","tempo",90.78866667
"bleep techno","danceability",0.492190821
"bleep techno","energy",0.74471256
"bleep techno","liveness",0.219586957
"bleep techno","tempo",137.9388575
"bluegrass","danceability",0.552015578
"bluegrass","energy",0.478570502
"bluegrass","liveness",0.21556373
"bluegrass","tempo",126.5085748
"bluegrass gospel","danceability",0.600209091
"bluegrass gospel","energy",0.438546424
"bluegrass gospel","liveness",0.255084589
"bluegrass gospel","tempo",126.7732451
"blues","danceability",0.586407869
"blues","energy",0.44829058
"blues","liveness",0.196989621
"blues","tempo",117.9974062
"blues latinoamericano","danceability",0.316
"blues latinoamericano","energy",0.937
"blues latinoamericano","liveness",0.131
"blues latinoamericano","tempo",149.546
"blues rock","danceability",0.518405176
"blues rock","energy",0.618442414
"blues rock","liveness",0.239583553
"blues rock","tempo",122.9603703
"bmore","danceability",0.671258859
"bmore","energy",0.741430287
"bmore","liveness",0.202620137
"bmore","tempo",134.7296118
"bohemian baroque","danceability",0.313
"bohemian baroque","energy",0.0123
"bohemian baroque","liveness",0.159
"bohemian baroque","tempo",70.7
"bolero","danceability",0.544492643
"bolero","energy",0.417343409
"bolero","liveness",0.206468984
"bolero","tempo",115.6309261
"bolero cubano","danceability",0.577162907
"bolero cubano","energy",0.42071907
"bolero cubano","liveness",0.167265466
"bolero cubano","tempo",115.5721577
"boogaloo","danceability",0.60139765
"boogaloo","energy",0.596065807
"boogaloo","liveness",0.225879798
"boogaloo","tempo",120.6862946
"boogie","danceability",0.69871
"boogie","energy",0.66979
"boogie","liveness",0.149355
"boogie","tempo",115.11619
"boogie-woogie","danceability",0.621576164
"boogie-woogie","energy",0.347884905
"boogie-woogie","liveness",0.16853694
"boogie-woogie","tempo",115.2477877
"boom bap","danceability",0.6198725
"boom bap","energy",0.717638611
"boom bap","liveness",0.266467694
"boom bap","tempo",108.7200422
"bossa nova","danceability",0.571458919
"bossa nova","energy",0.446498904
"bossa nova","liveness",0.16809458
"bossa nova","tempo",115.3908307
"bossa nova jazz","danceability",0.607666667
"bossa nova jazz","energy",0.500666667
"bossa nova jazz","liveness",0.188415152
"bossa nova jazz","tempo",105.666697
"boston hardcore","danceability",0.520238095
"boston hardcore","energy",0.751761905
"boston hardcore","liveness",0.222414286
"boston hardcore","tempo",112.4063333
"boston hip hop","danceability",0.726196377
"boston hip hop","energy",0.712193478
"boston hip hop","liveness",0.156141667
"boston hip hop","tempo",109.5181239
"boston indie","danceability",0.649947126
"boston indie","energy",0.585211954
"boston indie","liveness",0.148691724
"boston indie","tempo",104.5844678
"boston metal","danceability",0.351253333
"boston metal","energy",0.943733333
"boston metal","liveness",0.152096
"boston metal","tempo",162.5395867
"boston punk","danceability",0.43216621
"boston punk","energy",0.862655741
"boston punk","liveness",0.237881037
"boston punk","tempo",110.0548208
"boston rock","danceability",0.508166788
"boston rock","energy",0.690860142
"boston rock","liveness",0.208738274
"boston rock","tempo",127.169448
"bounce","danceability",0.796931579
"bounce","energy",0.763044258
"bounce","liveness",0.177727273
"bounce","tempo",122.561528
"bouncy house","danceability",0.532
"bouncy house","energy",0.808
"bouncy house","liveness",0.200333333
"bouncy house","tempo",166.5088333
"bouzouki","danceability",0.509617308
"bouzouki","energy",0.548680128
"bouzouki","liveness",0.161723697
"bouzouki","tempo",124.2477263
"bow pop","danceability",0.42293566
"bow pop","energy",0.419917877
"bow pop","liveness",0.178617793
"bow pop","tempo",119.7989979
"boy band","danceability",0.631284573
"boy band","energy",0.650230824
"boy band","liveness",0.167982022
"boy band","tempo",116.5791567
"boy pop","danceability",0.588
"boy pop","energy",0.812
"boy pop","liveness",0.174
"boy pop","tempo",121.515
"boy soprano","danceability",0.169
"boy soprano","energy",0.0215
"boy soprano","liveness",0.09885
"boy soprano","tempo",85.3295
"brain waves","danceability",0.238666667
"brain waves","energy",0.268213583
"brain waves","liveness",0.156416667
"brain waves","tempo",134.3899167
"braindance","danceability",0.518823529
"braindance","energy",0.482578882
"braindance","liveness",0.135026471
"braindance","tempo",120.4654118
"brass band","danceability",0.528052381
"brass band","energy",0.515657143
"brass band","liveness",0.191457857
"brass band","tempo",120.7231417
"brass ensemble","danceability",0.38413587
"brass ensemble","energy",0.173048007
"brass ensemble","liveness",0.149236232
"brass ensemble","tempo",111.2567101
"brass quintet","danceability",0.236733333
"brass quintet","energy",0.043446667
"brass quintet","liveness",0.114573333
"brass quintet","tempo",126.5902
"brazilian boogie","danceability",0.654027778
"brazilian boogie","energy",0.651016667
"brazilian boogie","liveness",0.198999008
"brazilian boogie","tempo",103.0747052
"brazilian composition","danceability",0.512264038
"brazilian composition","energy",0.394588323
"brazilian composition","liveness",0.199222356
"brazilian composition","tempo",111.9025399
"brazilian edm","danceability",0.8212
"brazilian edm","energy",0.6138
"brazilian edm","liveness",0.17546
"brazilian edm","tempo",122.4134
"brazilian hip hop","danceability",0.642
"brazilian hip hop","energy",0.840333333
"brazilian hip hop","liveness",0.264166667
"brazilian hip hop","tempo",91.02683333
"brazilian indie","danceability",0.599141667
"brazilian indie","energy",0.45939
"brazilian indie","liveness",0.196953333
"brazilian indie","tempo",120.6175861
"brazilian jazz","danceability",0.508177186
"brazilian jazz","energy",0.45846526
"brazilian jazz","liveness",0.16893413
"brazilian jazz","tempo",114.0980073
"brazilian metal","danceability",0.384777778
"brazilian metal","energy",0.93937037
"brazilian metal","liveness",0.175140741
"brazilian metal","tempo",113.2995926
"brazilian modern jazz","danceability",0.464333333
"brazilian modern jazz","energy",0.229333333
"brazilian modern jazz","liveness",0.173666667
"brazilian modern jazz","tempo",104.4816667
"brazilian percussion","danceability",0.6575
